id_transaccion,id_cliente,fecha,categoria_producto,cantidad_items,monto_total,canal_venta,medio_pago,localidad
TX-005992,CLI-01042,2025-06-23,Sanitarios y grifería,6,298938.18,Web,Tarjeta de débito,Río Grande
TX-006002,CLI-00990,2025-06-23,Pinturas y revestimientos,2,124668.29,Web,Tarjeta de débito,Ushuaia
TX-005993,CLI-01072,2025-06-23,Sanitarios y grifería,1,48381.44,Web,Tarjeta de débito,Río Grande
TX-006023,CLI-01342,2025-06-24,Sanitarios y grifería,2,93226.0,Web,Transferencia,Ushuaia
TX-006021,CLI-00566,2025-06-24,Pinturas y revestimientos,3,79822.28,Web,Transferencia,Río Grande
TX-006025,CLI-01017,2025-06-24,Cemento y áridos,9,205331.12,Web,Transferencia,Río Grande
TX-006024,CLI-01104,2025-06-24,Electricidad e iluminación,14,243429.1,Telefónico,Cuenta corriente,Río Grande
TX-006020,CLI-00644,2025-06-24,Herramientas eléctricas,2,358012.87,App,Tarjeta de crédito,USHUAIA
TX-006012,CLI-00912,2025-06-24,Electricidad e iluminación,2,41244.11,App,Cuenta corriente,Tolhuin
TX-006017,CLI-00862,2025-06-24,Seguridad e indumentaria,4,231234.22,Web,Cuenta corriente,Ushuaia
TX-006016,CLI-01145,2025-06-24,Pinturas y revestimientos,4,97639.16,App,Efectivo en sucursal,Ushuaia
TX-006015,CLI-00860,2025-06-24,Herramientas eléctricas,2,763029.45,App,Cuenta corriente,río grande
TX-006014,CLI-00672,2025-06-24,Plomería y caños,13,88997.49,App,Tarjeta de débito,Tolhuin
TX-006011,CLI-00701,2025-06-24,Pinturas y revestimientos,5,322099.81,Web,Cuenta corriente,río grande
TX-006008,CLI-00935,2025-06-24,Pisos y cerámicos,33,1444044.25,Web,Transferencia,Río Grande
TX-006018,CLI-00392,2025-06-24,Pisos y cerámicos,8,216530.98,Telefónico,Transferencia,Río Grande
TX-006009,CLI-01299,2025-06-24,Aberturas,9,2402374.97,Web,Transferencia,Río Grande
TX-006010,CLI-00500,2025-06-24,Cemento y áridos,9,183688.28,Web,Cuenta corriente,Ushuaia
TX-006042,CLI-00993,2025-06-25,Herramientas manuales,11,336955.34,App,Cuenta corriente,Río Grande
TX-006041,CLI-00089,2025-06-25,Herramientas manuales,20,330068.55,App,Tarjeta de crédito,RÍO GRANDE
TX-006040,CLI-00115,2025-06-25,Pisos y cerámicos,15,224694.74,App,Efectivo en sucursal,Tolhuin
TX-006039,CLI-00546,2025-06-25,Pisos y cerámicos,55,1477286.11,Telefónico,Cuenta corriente,Río Grande
TX-006037,CLI-01224,2025-06-25,Sanitarios y grifería,8,493404.17,App,transf.,Río Grande
TX-006035,CLI-01110,2025-06-25,Pisos y cerámicos,3,42362.35,App,Tarjeta de crédito,Río Grande 
TX-006034,CLI-00903,2025-06-25,Sanitarios y grifería,2,94167.14,App,Tarjeta de débito,Ushuaia
TX-006033,CLI-00074,2025-06-25,Maderas y tableros,2,33782.41,Web,Tarjeta de débito,Río Grande
TX-006032,CLI-00390,2025-06-25,Plomería y caños,9,161186.43,Telefónico,Cuenta corriente,Ushuaia
TX-006029,CLI-00923,2025-06-25,Cemento y áridos,7,63638.34,App,Cuenta corriente,Río Grande
TX-006028,CLI-00933,2025-06-25,Ferretería general,3,14781.35,Web,Transferencia,Ushuaia
TX-006026,CLI-00460,2025-06-25,Electricidad e iluminación,8,101595.56,Telefónico,Efectivo en sucursal,USHUAIA
TX-006038,CLI-01229,2025-06-25,Maderas y tableros,8,160508.23,Web,Tarjeta de débito,Ushuaia
TX-006054,CLI-01135,2025-06-26,Ferretería general,5,19369.43,Web,Transferencia,Ushuaia
TX-006056,CLI-01011,2025-06-26,Ferretería general,1,5315.85,Web,Transferencia,ushuaia
TX-006055,CLI-00064,2025-06-26,Pisos y cerámicos,3,49700.55,Telefónico,transf.,Ushuaia
TX-006053,CLI-00932,2025-06-26,Plomería y caños,2,31932.86,Telefónico,Transferencia,Río Grande
TX-006046,CLI-00394,2025-06-26,Electricidad e iluminación,10,205527.07,Telefónico,Transferencia,ushuaia
TX-006051,CLI-01059,2025-06-26,Pinturas y revestimientos,16,1330213.92,Web,Cuenta corriente,Ushuaia
TX-006050,CLI-00642,2025-06-26,Herramientas manuales,3,51575.62,Telefónico,Transferencia,Ushuaia
TX-006049,CLI-00485,2025-06-26,Herramientas manuales,4,86464.97,Web,transf.,Río Grande
TX-006047,CLI-00982,2025-06-26,Electricidad e iluminación,2,33919.45,Telefónico,Tarjeta de crédito,Ushuaia
TX-006045,CLI-00503,2025-06-26,Sanitarios y grifería,1,80974.98,Web,Tarjeta de crédito,Río Grande
TX-006044,CLI-00211,2025-06-26,Plomería y caños,9,55962.67,Web,Tarjeta de débito,Río Grande
TX-006052,CLI-01204,2025-06-26,Seguridad e indumentaria,3,115316.8,Web,Tarjeta de débito,Ushuaia
TX-006076,CLI-00910,2025-06-27,Sanitarios y grifería,3,173544.52,Web,Tarjeta de débito,Río Grande
TX-006081,CLI-01017,2025-06-27,Ferretería general,10,112421.71,Telefónico,Cuenta corriente,Río Grande
TX-006080,CLI-00328,2025-06-27,Pinturas y revestimientos,2,46497.05,App,Transferencia,Ushuaia
TX-006079,CLI-00816,2025-06-27,Electricidad e iluminación,3,33069.43,Web,Tarjeta de crédito,RÍO GRANDE
TX-006078,CLI-01216,2025-06-27,Pinturas y revestimientos,2,62876.68,Web,Tarjeta de crédito,Ushuaia
TX-006077,CLI-00808,2025-06-27,Electricidad e iluminación,3,38809.78,Web,Transferencia,río grande
TX-006075,CLI-01037,2025-06-27,Pinturas y revestimientos,13,468025.46,Web,Cuenta corriente,Ushuaia
TX-006073,CLI-00164,2025-06-27,Cemento y áridos,13,116050.24,App,Cuenta corriente,Tolhuin
TX-006057,CLI-01006,2025-06-27,Pinturas y revestimientos,2,136892.61,Telefónico,Cuenta corriente,RÍO GRANDE
TX-006070,CLI-00641,2025-06-27,Ferretería general,5,19657.41,App,Tarjeta de débito,Río Grande
TX-006069,CLI-00972,2025-06-27,Electricidad e iluminación,3,28752.04,Web,Tarjeta de crédito,ushuaia
TX-006066,CLI-01300,2025-06-27,Ferretería general,40,284753.94,Web,Transferencia,Río Grande
TX-006065,CLI-00711,2025-06-27,Ferretería general,8,36963.02,App,Transferencia,Río Grande
TX-006063,CLI-01318,2025-06-27,Pinturas y revestimientos,2,43278.13,Telefónico,Tarjeta de crédito,Río Grande
TX-006062,CLI-00982,2025-06-27,Electricidad e iluminación,10,223398.61,Web,Cuenta corriente,Ushuaia
TX-006061,CLI-01321,2025-06-27,Herramientas manuales,7,146474.28,Web,Transferencia,Ushuaia
TX-006071,CLI-01168,2025-06-27,Plomería y caños,2,14033.47,Web,Tarjeta de débito,Ushuaia
TX-006058,CLI-00624,2025-06-27,Maderas y tableros,14,259499.26,Web,Tarjeta de crédito,Río Grande
TX-006060,CLI-01257,2025-06-27,Plomería y caños,3,28202.01,App,T. débito,Ushuaia
TX-006059,CLI-01148,2025-06-27,Sanitarios y grifería,1,65301.87,App,Tarjeta de débito,Ushuaia
TX-006091,CLI-01310,2025-06-28,Herramientas manuales,3,97620.33,Telefónico,Transferencia,Río Grande
TX-006090,CLI-00417,2025-06-28,Sanitarios y grifería,2,108430.75,Web,Tarjeta de crédito,Río Grande
TX-006087,CLI-01220,2025-06-28,Herramientas manuales,2,29954.15,Web,Transferencia,Ushuaia
TX-006088,CLI-00641,2025-06-28,Ferretería general,7,20853.6,Web,Transferencia,Río Grande
TX-006086,CLI-00522,2025-06-28,Herramientas manuales,5,67615.27,App,Tarjeta de crédito,Río Grande
TX-006085,CLI-01067,2025-06-28,Herramientas manuales,6,87518.31,Web,Transferencia,Tolhuin
TX-006084,CLI-01084,2025-06-28,Electricidad e iluminación,5,148819.76,Telefónico,Transferencia,Ushuaia
TX-006083,CLI-00040,2025-06-28,Pinturas y revestimientos,14,707331.31,Web,Tarjeta de crédito,Ushuaia
TX-006089,CLI-00289,2025-06-28,Herramientas manuales,6,156649.27,App,Transferencia,Rio Grande
TX-006092,CLI-01317,2025-06-29,Herramientas manuales,1,14348.53,Web,Transferencia,Tohluin
TX-006105,CLI-01011,2025-06-30,Sanitarios y grifería,2,83381.22,Web,Tarjeta de débito,Ushuaia
TX-006107,CLI-00738,2025-06-30,Herramientas eléctricas,3,402493.17,Web,Tarjeta de débito,ushuaia
TX-006104,CLI-00358,2025-06-30,Cemento y áridos,26,528673.97,App,Cuenta corriente,Ushuaia
TX-006096,CLI-01174,2025-06-30,Maderas y tableros,8,458734.94,Telefónico,Transferencia,Río Grande 
TX-006101,CLI-00068,2025-06-30,Aberturas,9,3499426.64,App,Cuenta corriente,río grande
TX-006099,CLI-01042,2025-06-30,Herramientas manuales,5,109224.04,Web,Tarjeta de crédito,RÍO GRANDE
TX-006097,CLI-01068,2025-06-30,Sanitarios y grifería,2,77512.13,Web,Tarjeta de débito,Río Grande
TX-006094,CLI-00932,2025-06-30,Cemento y áridos,30,631902.83,Telefónico,Cuenta corriente,Río Grande
TX-006093,CLI-00720,2025-06-30,Pinturas y revestimientos,8,285384.43,Telefónico,Tarjeta de crédito,Río Grande
TX-006103,CLI-00755,2025-06-30,Herramientas manuales,2,22719.87,Web,Tarjeta de crédito,Tolhuin
TX-006095,CLI-00554,2025-06-30,Ferretería general,4,10211.61,Web,Tarjeta de crédito,Río Grande
TX-006108,CLI-01280,2025-07-01,Seguridad e indumentaria,2,88023.95,Telefónico,Tarjeta de crédito,Ushuaia
TX-006109,CLI-00604,2025-07-01,Herramientas manuales,1,20479.84,App,Tarjeta de débito,Ushuaia
TX-006110,CLI-00912,2025-07-01,Seguridad e indumentaria,4,219885.78,App,Cuenta corriente,Tolhuin
TX-006111,CLI-00064,2025-07-01,Ferretería general,4,12553.12,Web,Tarjeta de débito,Ushuaia
TX-006112,CLI-00903,2025-07-01,Cemento y áridos,4,43160.57,Web,Tarjeta de débito,ushuaia
TX-006113,CLI-01014,2025-07-01,Cemento y áridos,9,157029.2,App,Cuenta corriente,Río Grande
TX-006114,CLI-01174,2025-07-01,Herramientas eléctricas,3,1089174.54,Telefónico,Tarjeta de crédito,Rio Grande
TX-006115,CLI-00386,2025-07-01,Pisos y cerámicos,16,535878.66,Telefónico,Tarjeta de crédito,Río Grande
TX-006125,CLI-01056,2025-07-02,Sanitarios y grifería,2,77077.01,App,Tarjeta de débito,Tolhuin
TX-006124,CLI-01056,2025-07-02,Herramientas manuales,1,14682.41,Web,Tarjeta de crédito,Tolhuin
TX-006119,CLI-00702,2025-07-02,Plomería y caños,5,21385.58,Web,Transferencia,Ushuaia
TX-006122,CLI-00304,2025-07-02,Electricidad e iluminación,10,275926.25,App,Cuenta corriente,Ushuaia
TX-006121,CLI-01051,2025-07-02,Pinturas y revestimientos,2,87663.12,App,Tarjeta de débito,Río Grande
TX-006116,CLI-00142,2025-07-02,Electricidad e iluminación,3,68538.75,Web,Cuenta corriente,Rio Grande
TX-006117,CLI-00285,2025-07-02,Herramientas manuales,1,25548.77,App,Tarjeta de débito,Ushuaia
TX-006120,CLI-00249,2025-07-02,Pisos y cerámicos,8,238340.02,App,T. crédito,Río Grande
TX-006123,CLI-00339,2025-07-02,Plomería y caños,27,295520.33,Web,Tarjeta de débito,Ushuaia
TX-006140,CLI-00813,2025-07-03,Plomería y caños,9,211775.87,Telefónico,Cuenta corriente,Río Grande
TX-006139,CLI-00292,2025-07-03,Sanitarios y grifería,8,447564.02,App,,Ushuaia
TX-006137,CLI-01199,2025-07-03,Sanitarios y grifería,6,497133.31,Web,Cuenta corriente,Río Grande
TX-006136,CLI-00376,2025-07-03,Herramientas eléctricas,3,674527.62,Web,,Ushuaia
TX-006135,CLI-01270,2025-07-03,Pisos y cerámicos,8,202250.1,Web,Tarjeta de crédito,Ushuaia
TX-006134,CLI-00672,2025-07-03,Electricidad e iluminación,2,18870.21,Web,Tarjeta de débito,Tolhuin
TX-006133,CLI-00321,2025-07-03,Electricidad e iluminación,4,116354.64,Web,Cuenta corriente,Ushuaia
TX-006131,CLI-00275,2025-07-03,Pinturas y revestimientos,7,188314.08,Web,Tarjeta de débito,USHUAIA
TX-006130,CLI-01223,2025-07-03,Ferretería general,11,45487.14,Web,Tarjeta de crédito,Ushuaia
TX-006129,CLI-00804,2025-07-03,Sanitarios y grifería,2,95741.81,App,Tarjeta de crédito,RÍO GRANDE
TX-006128,CLI-01141,2025-07-03,Seguridad e indumentaria,4,260498.64,App,Cuenta corriente,Ushuaia
TX-006127,CLI-00627,2025-07-03,Ferretería general,68,342103.29,App,Cuenta corriente,Ushuaia
TX-006126,CLI-00515,2025-07-03,Herramientas eléctricas,1,339758.5,Web,Transferencia,Río Grande
TX-006152,CLI-01119,2025-07-04,Sanitarios y grifería,6,997113.3,App,Transferencia,Ushuaia
TX-006150,CLI-00333,2025-07-04,Plomería y caños,4,48443.39,App,Transferencia,Ushuaia
TX-006149,CLI-01347,2025-07-04,Pisos y cerámicos,34,1528697.49,App,Cuenta corriente,río grande
TX-006146,CLI-00860,2025-07-04,Sanitarios y grifería,3,324292.36,Telefónico,Cuenta corriente,Río Grande
TX-006145,CLI-01009,2025-07-04,Ferretería general,17,103762.51,App,Tarjeta de crédito,Tolhuin
TX-006148,CLI-01146,2025-07-04,Electricidad e iluminación,6,93460.4,Telefónico,Cuenta corriente,Río Grande
TX-006144,CLI-00483,2025-07-04,Ferretería general,23,156280.51,Telefónico,Cuenta corriente,Río Grande
TX-006143,CLI-00806,2025-07-04,Aberturas,11,3549397.85,App,Transferencia,Río Grande
TX-006142,CLI-00276,2025-07-04,Plomería y caños,7,112187.23,Telefónico,Cuenta corriente,Ushuaia
TX-006141,CLI-00759,2025-07-04,Cemento y áridos,8,148172.93,Telefónico,Cuenta corriente,ushuaia
TX-006153,CLI-00586,2025-07-05,Pinturas y revestimientos,4,83724.54,Web,Tarjeta de crédito,Río Grande
TX-006154,CLI-00466,2025-07-05,Maderas y tableros,2,41082.71,App,Tarjeta de débito,Ushuaia 
TX-006155,CLI-01144,2025-07-05,Pisos y cerámicos,7,99591.28,Web,Tarjeta de débito,Río Grande
TX-006156,CLI-00442,2025-07-05,Pisos y cerámicos,22,351910.49,Telefónico,Transferencia,Ushuaia
TX-006157,CLI-01199,2025-07-05,Maderas y tableros,3,89941.69,App,Tarjeta de débito,Río Grande
TX-006159,CLI-01135,2025-07-06,Seguridad e indumentaria,2,71254.99,Web,Tarjeta de débito,Ushuaia
TX-006158,CLI-00440,2025-07-06,Maderas y tableros,5,119128.63,App,Tarjeta de débito,Río Grande
TX-006161,CLI-01289,2025-07-06,Ferretería general,8,24021.29,Web,Transferencia,Río Grande
TX-006162,CLI-00231,2025-07-06,Pisos y cerámicos,9,141755.0,Web,Tarjeta de débito,Ushuaia
TX-006173,CLI-00603,2025-07-07,Maderas y tableros,4,119581.54,Web,Tarjeta de crédito,Ushuaia
TX-006175,CLI-00148,2025-07-07,Sanitarios y grifería,3,166146.6,Telefónico,Tarjeta de débito,Río Grande
TX-006172,CLI-00199,2025-07-07,Maderas y tableros,19,945875.98,App,Cuenta corriente,Río Grande
TX-006168,CLI-01217,2025-07-07,Maderas y tableros,4,110242.45,Telefónico,Cuenta corriente,Ushuaia
TX-006170,CLI-00394,2025-07-07,Pinturas y revestimientos,18,857010.78,Telefónico,Transferencia,Ushuaia
TX-006167,CLI-00996,2025-07-07,Maderas y tableros,19,762954.13,Web,Transferencia,Ushuaia
TX-006171,CLI-00212,2025-07-07,Pinturas y revestimientos,4,151788.57,App,Cuenta corriente,Río Grande
TX-006166,CLI-01150,2025-07-07,Herramientas manuales,2,29950.52,Web,,Río Grande
TX-006165,CLI-00895,2025-07-07,Seguridad e indumentaria,6,147568.67,App,Transferencia,Ushuaia
TX-006163,CLI-01222,2025-07-07,Pisos y cerámicos,37,1157995.38,Telefónico,Cuenta corriente,Ushuaia
TX-006183,CLI-00838,2025-07-08,Ferretería general,4,13713.82,Telefónico,Tarjeta de débito,Río Grande
TX-006182,CLI-01059,2025-07-08,Maderas y tableros,13,769616.0,App,Cuenta corriente,Ushuaia
TX-006184,CLI-00708,2025-07-08,Pisos y cerámicos,31,856943.51,Telefónico,Cuenta corriente,Río Grande
TX-006180,CLI-01111,2025-07-08,Ferretería general,5,19664.79,Web,Tarjeta de débito,Ushuaia
TX-006179,CLI-01174,2025-07-08,Electricidad e iluminación,45,1629126.13,App,Transferencia,Río Grande
TX-006178,CLI-00194,2025-07-08,Cemento y áridos,3,95327.13,Telefónico,Cuenta corriente,Río Grande
TX-006177,CLI-01210,2025-07-08,Ferretería general,52,204794.61,Web,Tarjeta de crédito,Río Grande
TX-006176,CLI-00321,2025-07-08,Maderas y tableros,12,773817.4,Web,Tarjeta de crédito,Ushuaia
TX-006181,CLI-00113,2025-07-08,Maderas y tableros,26,1449155.88,Telefónico,Transferencia,Río Grande
TX-006203,CLI-00957,2025-07-09,Cemento y áridos,31,413753.36,App,Tarjeta de débito,Río Grande
TX-006210,CLI-00575,2025-07-09,Electricidad e iluminación,2,41229.0,App,Cuenta corriente,Río Grande
TX-006208,CLI-00990,2025-07-09,Cemento y áridos,25,339927.18,Telefónico,Tarjeta de crédito,Ushuaia
TX-006206,CLI-00351,2025-07-09,Cemento y áridos,105,2109752.71,App,Cuenta corriente,Río Grande
TX-006205,CLI-00498,2025-07-09,Herramientas eléctricas,1,229356.44,App,Tarjeta de débito,Río Grande
TX-006204,CLI-00716,2025-07-09,Cemento y áridos,9,116910.69,Web,Tarjeta de crédito,Río Grande
TX-006201,CLI-00722,2025-07-09,Pinturas y revestimientos,1,,Web,Tarjeta de crédito,ushuaia
TX-006191,CLI-00246,2025-07-09,Herramientas manuales,2,33127.24,Web,Transferencia,tolhuin
TX-006196,CLI-01336,2025-07-09,Pisos y cerámicos,13,203821.68,Web,Transferencia,Ushuaia
TX-006195,CLI-00642,2025-07-09,Sanitarios y grifería,1,48201.88,Web,Transferencia,Ushuaia
TX-006193,CLI-00023,2025-07-09,Maderas y tableros,10,156521.97,Web,Transferencia,Río Grande
TX-006192,CLI-01092,2025-07-09,Sanitarios y grifería,3,320978.51,Telefónico,Cuenta corriente,RÍO GRANDE
TX-006190,CLI-00111,2025-07-09,Electricidad e iluminación,14,200941.26,App,Tarjeta de crédito,Río Grande
TX-006189,CLI-00943,2025-07-09,Maderas y tableros,2,34221.83,Web,Tarjeta de crédito,Ushuaia
TX-006188,CLI-00701,2025-07-09,Herramientas manuales,3,145427.7,App,Tarjeta de débito,Río Grande
TX-006187,CLI-01174,2025-07-09,Cemento y áridos,22,809938.02,Web,Tarjeta de débito,Río Grande
TX-006186,CLI-01217,2025-07-09,Seguridad e indumentaria,5,275736.56,Web,Tarjeta de débito,Ushuaia
TX-006185,CLI-00793,2025-07-09,Cemento y áridos,7,155703.51,Web,Cuenta corriente,Río Grande
TX-006198,CLI-01153,2025-07-09,Plomería y caños,2,15442.35,Telefónico,Tarjeta de débito,Río Grande
TX-006222,CLI-00872,2025-07-10,Aberturas,2,414840.32,Telefónico,Tarjeta de crédito,Río Grande
TX-006221,CLI-00860,2025-07-10,Pinturas y revestimientos,14,722524.33,App,Cuenta corriente,Río Grande
TX-006212,CLI-01214,2025-07-10,Electricidad e iluminación,6,60196.13,Web,Cuenta corriente,Río Grande
TX-006219,CLI-00232,2025-07-10,Ferretería general,8,59342.45,Telefónico,Cuenta corriente,Río Grande
TX-006217,CLI-00850,2025-07-10,Herramientas manuales,4,130979.93,Telefónico,Cuenta corriente,Río Grande
TX-006214,CLI-00394,2025-07-10,Plomería y caños,11,144737.87,App,Transferencia,Ushuaia
TX-006220,CLI-00509,2025-07-10,Herramientas eléctricas,1,273638.66,App,Efectivo en sucursal,Río Grande
TX-006211,CLI-00305,2025-07-10,Seguridad e indumentaria,5,355686.03,Web,Cuenta corriente,Río Grande
TX-006216,CLI-00422,2025-07-10,Ferretería general,13,50997.84,Web,Cuenta corriente,Río Grande
TX-006243,CLI-01017,2025-07-11,Herramientas manuales,6,271172.48,Telefónico,Cuenta corriente,Río Grande
TX-006242,CLI-00990,2025-07-11,Electricidad e iluminación,13,326466.72,Telefónico,Transferencia,ushuaia
TX-006241,CLI-00571,2025-07-11,Seguridad e indumentaria,2,48355.97,Web,Tarjeta de débito,Río Grande
TX-006237,CLI-00773,2025-07-11,Plomería y caños,4,43739.57,Web,Transferencia,Río Grande
TX-006236,CLI-00038,2025-07-11,Pinturas y revestimientos,4,96077.08,Web,Tarjeta de débito,Río Grande
TX-006234,CLI-00005,2025-07-11,Aberturas,2,248452.54,Web,Transferencia,Río Grande
TX-006232,CLI-00996,2025-07-11,Pisos y cerámicos,19,515735.23,Telefónico,Tarjeta de crédito,Ushuaia
TX-006231,CLI-00102,2025-07-11,Maderas y tableros,2,,Web,Transferencia,Ushuaia
TX-006230,CLI-00957,2025-07-11,Cemento y áridos,26,412966.17,Telefónico,Transferencia,RÍO GRANDE
TX-006229,CLI-01156,2025-07-11,Sanitarios y grifería,7,378950.42,Web,Tarjeta de débito,Ushuaia
TX-006225,CLI-00598,2025-07-11,Ferretería general,9,56363.95,Telefónico,Cuenta corriente,Ushuaia
TX-006224,CLI-01265,2025-07-11,Sanitarios y grifería,7,512795.23,App,Transferencia,Tolhuin
TX-006223,CLI-00551,2025-07-11,Pinturas y revestimientos,34,2962466.46,Telefónico,Cuenta corriente,Ushuaia
TX-006233,CLI-00020,2025-07-11,Plomería y caños,1,11614.02,Web,Tarjeta de débito,USHUAIA
TX-006251,CLI-01046,2025-07-12,Aberturas,1,280024.33,Telefónico,Tarjeta de crédito,Río Grande
TX-006245,CLI-00304,2025-07-12,Sanitarios y grifería,6,647668.84,App,Cuenta corriente,Ushuaia
TX-006249,CLI-00553,2025-07-12,Ferretería general,10,69486.5,Telefónico,Transferencia,Río Grande
TX-006248,CLI-00322,2025-07-12,Cemento y áridos,24,472413.24,App,transf.,Río Grande
TX-006246,CLI-00404,2025-07-12,Aberturas,3,307444.53,Web,Tarjeta de crédito,RÍO GRANDE
TX-006244,CLI-01092,2025-07-12,Cemento y áridos,6,134714.3,App,Cuenta corriente,Río Grande
TX-006250,CLI-00714,2025-07-12,Herramientas manuales,6,87040.6,Web,Tarjeta de crédito,Tolhuin
TX-006252,CLI-00705,2025-07-13,Electricidad e iluminación,2,19329.43,Web,Tarjeta de crédito,Ushuaia
TX-006254,CLI-00603,2025-07-13,Herramientas eléctricas,2,495984.58,Telefónico,Cuenta corriente,Ushuaia
TX-006255,CLI-00627,2025-07-13,Cemento y áridos,9,182687.63,Telefónico,Tarjeta de débito,Ushuaia
TX-006256,CLI-01064,2025-07-13,Pisos y cerámicos,13,285906.46,Web,Tarjeta de crédito,Río Grande
TX-006275,CLI-00321,2025-07-14,Pinturas y revestimientos,10,-708384.53,App,Cuenta corriente,Ushuaia
TX-006274,CLI-00689,2025-07-14,Herramientas manuales,5,140287.2,Telefónico,Tarjeta de débito,Río Grande
TX-006272,CLI-00321,2025-07-14,Cemento y áridos,9,254383.66,App,Tarjeta de débito,Ushuaia
TX-006270,CLI-00046,2025-07-14,Ferretería general,4,26679.56,Web,Transferencia,Río Grande
TX-006271,CLI-01300,2025-07-14,Maderas y tableros,15,589730.53,Telefónico,Tarjeta de crédito,Río Grande
